majority_protein_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
408	P0AEX9	-1.11507810051286	33.5555743229128	-10.4410830207877	1.02838824033958e-05	0.000132203341190713	4.05202849085389
410	P0A7K6	-1.15630657473085	31.1755331682356	-10.4214684468125	1.04206900958839e-05	0.000133308584275392	4.03811573208719
412	P0A9I3	-3.5671531282175	24.3684447887463	-10.4012067203846	1.05641674198635e-05	0.000134457221229631	4.0237166110207
413	P0A805	-1.3175121986231	30.6645396446191	-10.3965803514286	1.05972387546576e-05	0.000134457221229631	4.02042494979852
414	P0ABQ0	-1.30077833335818	26.4296829878691	-10.3943784379966	1.06130199407182e-05	0.000134457221229631	4.01885777812897
415	P28904	-1.17815964230688	28.5686712201732	-10.3896471867327	1.06470185699948e-05	0.000134562921444874	4.01548928228266
416	P27306	-1.09959305744196	28.6258045587293	-10.3625977501558	1.08437656574177e-05	0.000136409138531077	3.99620172265037
417	P0A9Z1	-1.08593429362346	27.7377987956153	-10.3624146024838	1.0845111681117e-05	0.000136409138531077	3.9960709595275
418	P37440	-1.61747010529249	25.8389801732537	-10.3401775033609	1.10099476270464e-05	0.00013815113709057	3.98017716494948
419	P0A6E4	-1.58787223150011	27.9280772753901	-10.3278169708133	1.11027906434036e-05	0.000138983620345231	3.97132793771712
420	P33018	-2.17897666024936	24.8070508846919	-10.3196208511434	1.11648396952863e-05	0.000139427581432801	3.96545434524185
421	P07762	-1.20798207649714	27.0847603204457	-10.2946366617917	1.13564056638965e-05	0.000141457034213247	3.94752141653185
422	P04805	-1.05798879908148	30.2473265687763	-10.2888330357507	1.14014327784984e-05	0.000141457034213247	3.94334958968281
424	P0A9K9	-1.13855459007717	29.2358042471149	-10.2844937498448	1.14352302204799e-05	0.000141457034213247	3.94022885810273
429	P08200;Q1PI72	-1.15435519899425	32.7974148616905	-10.1864113190283	1.22300855490229e-05	0.000149526337306819	3.86934153512527
431	P0ABE2	-1.17902815769105	29.3563511322862	-10.1572494335182	1.24782710795059e-05	0.000151852742023221	3.84813581081587
432	P0AAX8	-1.435947410856	27.3701101161481	-10.1500530237672	1.25403857450884e-05	0.00015225537785414	3.84289358737484
433	P41052	-1.55926853710651	25.739272746506	-10.1225675360573	1.27808461999338e-05	0.000154816485724371	3.82283819660201
434	P69503	-1.77105753219422	27.8877443601995	-10.1134974002016	1.28613330347659e-05	0.000155177019171561	3.8162082630203
435	P0AER3	-2.19121857320709	24.399406241787	-10.1118797115539	1.28757479938829e-05	0.000155177019171561	3.81502518075292
436	P64606	-3.1025652660129	22.7044872232207	-10.1092335097653	1.2899367084614e-05	0.000155177019171561	3.8130895050225
438	P0A6Q6	-1.11791548698576	29.7353811243069	-10.0834293999233	1.31322597889147e-05	0.000156832374214398	3.79418797111588
440	P76217	-1.17349429442364	27.7565684297842	-10.0807648657849	1.31565766738484e-05	0.000156832374214398	3.79223350358692
441	P13489;H0YCR7	1.19822242592283	28.2440002994488	10.074994784702	1.32094090761266e-05	0.000157105103411075	3.78799934909918
442	Q00042	-1.66894408751829	25.3422905444138	-10.0648881163995	1.33025248392995e-05	0.000157618531794536	3.78057724173129
445	P76143	-1.44907254450529	27.844470571675	-10.0320648794291	1.36100689503494e-05	0.000160091134249075	3.75642230977899
446	P0A7J3	-1.14015540968765	32.5092427829322	-10.0317468297335	1.36130878694161e-05	0.000160091134249075	3.75618787696773
447	P0A6W9	-1.59603166346648	26.8767918930476	-10.0165516615743	1.37582019063996e-05	0.000161268800500614	3.74497914413843
448	P76503	-1.70201188819445	24.851678322098	-10.0133161355243	1.37893255401738e-05	0.000161268800500614	3.74259031464167
450	P06999	-1.12243979975397	30.6491289543751	-10.002055242438	1.38982673197432e-05	0.000161615102939899	3.7342703889145
451	P76108	-1.29448507247326	27.8215688726955	-9.99904987552817	1.39275057918052e-05	0.000161615102939899	3.73204838068368
453	P67660	-2.23075543843277	23.577066692485	-9.98970973014848	1.40188165373674e-05	0.000162314995007709	3.72513862191483
454	P0A903	-1.50907493545442	28.8658622146002	-9.98638515393326	1.4051480542144e-05	0.000162334835778735	3.72267761164547
455	P0AGJ9	-1.19556139246996	29.5967766532847	-9.97629612892622	1.41511308528048e-05	0.000162576536287579	3.71520434987739
456	P0A759	-1.16564903890953	29.4058366283595	-9.97588439091256	1.41552144872565e-05	0.000162576536287579	3.71489920631951
457	P09831	-1.16780295855977	28.0519378401444	-9.97485888671235	1.41653912456479e-05	0.000162576536287579	3.71413914065966
458	Q9NY12-2;Q9NY12	1.22746369237249	29.6448351457047	9.96916055935013	1.42220897247874e-05	0.000162870874686703	3.70991436713622
459	P69054	-1.45705789779998	28.407286639854	-9.95889835634966	1.43248441303473e-05	0.000163690212339154	3.70229998473287
460	P0A9H3	-1.89788972281319	25.4398018488988	-9.94758306707979	1.44391125486676e-05	0.000164637272429916	3.6938953864904
461	P77522	-1.96721334535186	25.5142874325977	-9.9290678014272	1.46283097299158e-05	0.000165922697491988	3.68012285398131
463	P76569	-1.9034181440847	26.8222374551266	-9.92435510220493	1.46769104694858e-05	0.000165922697491988	3.67661334511921
464	P75874	-1.04774286779504	29.3724731037299	-9.92421235237926	1.46783854406639e-05	0.000165922697491988	3.67650701525461
465	P77748	-1.47533624022552	26.9488940550341	-9.90103556330973	1.492008790967e-05	0.000168292174378966	3.65922365289148
466	P64596	-1.17930731474578	28.159599686744	-9.89528893175455	1.49807081870707e-05	0.000168613335710699	3.65493221588106
467	B7Z468;P20810-3;E7ES10;P20810-4;E9PCH5;G5E946;E7EVY3;B7Z574;P20810-2;P20810;G5E9D3;P20810-5;E7ESM9;P20810-7;P20810-6;E7EQ12;E7EQA0;H0Y7F0;H0YD33;H0Y9H6;E9PDE4	3.36301721909939	22.1552586068651	9.88584234946739	1.50809618104796e-05	0.000169082707671559	3.64787250165803
468	P07604	-1.28146882617049	26.1171646261236	-9.88277988524111	1.51136246453429e-05	0.000169082707671559	3.64558242801644
469	P68739	-1.76116905652558	25.3123793070605	-9.88226527506884	1.5119121048229e-05	0.000169082707671559	3.64519754133837
471	P0AEX3	-2.14643698424189	23.8341779303646	-9.83261826907954	1.56601162592386e-05	0.000173647296774771	3.60797414380517
473	P13029	-1.01945415790266	33.2678176077833	-9.83067111335521	1.56817736321885e-05	0.000173647296774771	3.60651054278761
474	Q2M7R5	-1.14163439051595	30.8831089109049	-9.82967950952674	1.56928157619145e-05	0.000173647296774771	3.60576508527655
475	P0ACC7	-1.38988566716425	26.9918026926722	-9.82378689702543	1.57586144114704e-05	0.000174008279132973	3.60133370060446
476	P60560	-1.72152493391601	26.0993917719157	-9.80259087963313	1.59978746252138e-05	0.000176279101700097	3.58537255436057
477	P0ABH7	-1.12998169520213	32.9578897113724	-9.79805528166073	1.604960155214e-05	0.000176478323146697	3.58195280880619
478	P77689	-1.66310087184494	26.1513821853407	-9.77541831080669	1.63105976679454e-05	0.000178714879625978	3.56486216570794
479	P0AA25	-1.04453043186895	31.7395307274096	-9.77451173472163	1.63211491593601e-05	0.000178714879625978	3.56417691781435
480	P22188	-1.54281063898376	25.815192991933	-9.77028135618179	1.63704874706279e-05	0.00017888168079884	3.56097851923388
481	P0A7F3	-1.18520212432616	28.7821719838591	-9.76574841217611	1.64235408586451e-05	0.00017908829896797	3.55754988448533
482	P07001	-1.13051204316189	28.8825884289148	-9.73722101171672	1.6761896836887e-05	0.000182398649189776	3.53593708242779
483	P77444	-1.3563448848572	26.3847283329177	-9.73355809169339	1.68059070555455e-05	0.000182498928584547	3.53315758770342
485	P0A8G3	-1.16953083169906	27.8067962147492	-9.72619377535075	1.68947837192958e-05	0.000182707506407642	3.52756635866319
486	P0AFC7	-1.18283587704849	28.1307939376948	-9.71664274431489	1.70108393967489e-05	0.000183584058921703	3.52030884432342
487	P0AG90	-1.33108363053084	26.9720715100618	-9.71203265409715	1.7067177817178e-05	0.000183813855546404	3.51680333688252
488	P76268	-1.02451741987737	27.9329952605183	-9.70377861953692	1.7168572773882e-05	0.000184147681949213	3.5105229864846
489	P76372	-1.36217806628576	27.720193139895	-9.70327777605303	1.71747470504881e-05	0.000184147681949213	3.51014173849199
490	P0A9H1	-1.23411106055859	27.7305891167312	-9.70094796308171	1.72035012688492e-05	0.000184147681949213	3.50836800902709
491	P00509	-1.2618718566044	31.308161289529	-9.68797781899008	1.73645701057803e-05	0.000184923435283268	3.49848612440466
493	P0AB77	-1.23784594975689	29.6704269809454	-9.68556477364405	1.73947231094768e-05	0.000184923435283268	3.49664623825661
494	P06610	-1.27391341136644	30.9097949719583	-9.68215987974938	1.74373703137588e-05	0.000184923435283268	3.49404934503302
496	P37636	-1.42258911447731	29.1372317199546	-9.6706031707839	1.75830005945847e-05	0.000185933141368139	3.48522857762802
497	P17846	-1.64104969901152	25.1544921840781	-9.66459962882767	1.76591929720544e-05	0.000186363112954578	3.48064233111021
498	P0A993	-1.22135483776218	27.3428238591543	-9.66082703926011	1.77072617732686e-05	0.000186495156628099	3.47775896536934
499	P75957	-3.61331105147279	22.2430941761913	-9.64802547200013	1.78714744401382e-05	0.000187809905264123	3.46796676983651
500	P25665	-1.35007078010869	27.7780821384688	-9.64466658478681	1.79148438935413e-05	0.000187809905264123	3.4653954252609
501	P17117	-1.0812743928425	26.850940560282	-9.64275983610809	1.79395162130268e-05	0.000187809905264123	3.46393536184171
502	P61517	-1.51936004197462	28.1949990331051	-9.62783515187896	1.81339593711228e-05	0.000189313691727662	3.45249746711315
503	P21888	-1.31157592542271	27.3773302284085	-9.62519618823182	1.81685865911931e-05	0.000189313691727662	3.45047326974359
504	P37648	-1.29127487136521	26.443066902875	-9.62212663822108	1.82089573487715e-05	0.000189313691727662	3.44811812696861
505	P00370	-1.27899864476486	27.5962097192691	-9.62010279327873	1.82356301660466e-05	0.000189313691727662	3.44656491906378
506	P0A825	-1.12364379486868	31.5209992140572	-9.61798200095202	1.82636278387411e-05	0.000189313691727662	3.44493697348273
507	P0ACB2	-1.0658790685338	27.6237546472166	-9.61306787916429	1.83286876733528e-05	0.000189613346837742	3.44116351654717
508	P00934	-1.32100684206948	27.0455033744627	-9.60507336452205	1.8435087638864e-05	0.000190338650917011	3.43502074877575
509	P09158	-1.16130375448518	27.8838020685712	-9.58796312018938	1.86651523813039e-05	0.000192069650219466	3.42185728542188
511	P63235	-1.00914068569893	31.9416176728427	-9.58446381435314	1.87126008126115e-05	0.000192069650219466	3.41916239620308
512	P60906	-1.27460798833166	29.4763536673791	-9.57337870059895	1.88638059089538e-05	0.000192955496870595	3.41061931868779
514	P0AD49	-1.08148800353156	31.6992187601264	-9.57006511727125	1.89092708086722e-05	0.000192955496870595	3.40806377499723
515	P22333	-1.17877664916773	28.8955044181766	-9.56196652546632	1.90209092217519e-05	0.000193522599053101	3.4018143261882
516	Q46857	-1.17063953109368	31.2817244827685	-9.55822872516466	1.90726843257838e-05	0.000193522599053101	3.39892827311241
517	P0A6V1	-1.24093196246096	27.4617261666467	-9.55802322172596	1.90755355024696e-05	0.000193522599053101	3.39876956737695
518	P0AFT2	-1.64519543419466	25.3663324858195	-9.54679874265498	1.92319956037996e-05	0.000194368064804515	3.39009621291134
519	P77774	-1.27522079195929	28.1051470806307	-9.54672782740341	1.92329886813238e-05	0.000194368064804515	3.39004138458199
521	P0AFX9	-1.54416724902612	26.6838340984807	-9.53332118931987	1.94217716447978e-05	0.000195522441990334	3.37966903542156
524	P0AG59	-1.07062452678097	28.6087826856554	-9.50500804702397	1.9827344048153e-05	0.000198462632695729	3.35771827887544
525	P76621	-1.47142323983762	26.9009338520438	-9.48600035808848	2.01049615281534e-05	0.000200858139457457	3.34294703085737
526	P0A998	-1.04615875733331	30.7690877681524	-9.46932371465128	2.03521360486986e-05	0.000202940976379134	3.32996413804649
527	P33643	-1.79611027490485	27.7501588377644	-9.45289132389776	2.05990372207419e-05	0.000205009637057257	3.31715018059363
528	P0A7G2	-1.53513964773748	28.4002811104232	-9.45033377764922	2.06377670860309e-05	0.000205009637057257	3.31515391180006
530	P0AFU8	-1.16709642673473	27.5823292058386	-9.44231559147086	2.0759721136436e-05	0.000205442900680391	3.30889207408912
531	P36979	-3.07974722840945	22.6404992751365	-9.43217079470871	2.0915182937532e-05	0.000206591590409332	3.30096223419149
534	P0ADT8	-1.17240535497527	27.6405365429623	-9.38931158585066	2.15865750402027e-05	0.00021164624209731	3.26737141363399
536	P0AGE6	-1.70832375744708	25.7202259809952	-9.38667434572127	2.16286722143295e-05	0.00021164624209731	3.26529975476265
538	P0A6H1	-1.39310081290545	27.1679834581614	-9.37422184048491	2.1828697198087e-05	0.000212809510788041	3.25551038293368
539	P33920	-1.69660208217214	25.461196297499	-9.35093871494347	2.22082989954006e-05	0.000216108586699213	3.23717372081215
540	P0AFK9	-1.12553183157272	30.1084964367124	-9.34126202773617	2.23682435371168e-05	0.000217261921022551	3.2295401737903
541	P0A6I0	-1.44921562732282	27.5841033042488	-9.32707146429185	2.2605144405179e-05	0.000218940823191298	3.21833233951811
543	P64451	-1.11073406834154	29.7357231152654	-9.31620573199811	2.27884467441539e-05	0.000220120447832573	3.20973963726491
544	P0A9V1	-1.56458595909109	28.0352289070817	-9.2832122026057	2.33553595659038e-05	0.000224964080634009	3.1835902698468
545	P0ACU7	-1.59471246007573	26.8115129035373	-9.28204653551147	2.33756766340391e-05	0.000224964080634009	3.18266481300856
546	P0A915	-1.37069559429522	30.9662120243959	-9.27834550543937	2.34403157524297e-05	0.000225077853004085	3.17972573515745
547	P39325	-1.11343316058588	30.9888618740282	-9.27437640661969	2.35098600841417e-05	0.000225077853004085	3.1765725548774
549	P22564	-2.28784953115963	26.7237844458482	-9.26674547027343	2.36442175901451e-05	0.000225890566958672	3.17050673513593
551	Q46856	-1.28183503905348	29.1020680777437	-9.25279291971898	2.38921169408499e-05	0.000227430405362537	3.15940375532218
552	P15042	-1.65917683962707	26.411856327877	-9.22991998079601	2.43048530443771e-05	0.00023094013445246	3.14116825132975
555	Q9H2U2-2;E2QRM6;Q9H2U2;H0Y9D8;Q9H2U2-3;F8WDN9;D6R967;B4DFH3	1.23057964533459	26.9596851321219	9.21841790822395	2.45154285242308e-05	0.000231681842539802	3.13198221027435
556	P0A763	-1.36860562254026	30.2050527446033	-9.21450276826095	2.45875725089775e-05	0.000231945715484869	3.12885296870228
558	P45577	-1.91417921749643	25.8800626127654	-9.17740405335581	2.52831575556686e-05	0.000237652618959644	3.09913938562746
559	P0AB98	-3.28102061534476	24.8874447366036	-9.15188509653929	2.57744620926366e-05	0.000241837305323576	3.07863527681766
560	P0C8J6	-1.19231767868976	31.6470582666992	-9.14929703776939	2.5824885065482e-05	0.000241877718157952	3.07655283430454
561	P61949	-2.00446668144234	25.4768828645154	-9.1336901984941	2.61313118479517e-05	0.000244311462820867	3.06398338597849
562	P23865	-1.27886680250424	26.5150842318943	-9.12823550169017	2.62393719151226e-05	0.000244618802498484	3.0595855630103
565	P0AA04	-1.24816271144622	31.3085596016994	-9.11331545951512	2.65375187901914e-05	0.000246352718680626	3.04754385156756
566	P75728	-1.45350844767294	26.4844374944641	-9.10637980985074	2.66774082615171e-05	0.000247213792105401	3.04193996551979
567	P41409	-1.46742302041166	27.4256494270067	-9.10260148603633	2.67539641512315e-05	0.000247485964679381	3.03888547560626
568	P00968	-1.05751890582193	28.2127116955352	-9.06968264350269	2.74315055305199e-05	0.000252989705954362	3.01222315391318
570	P37637	-1.19490888250257	28.3520198510079	-9.06394142356785	2.7551635743904e-05	0.000253523385046976	3.0075639121796
571	P0A9D4	-1.27637967558622	27.0333194360866	-9.05660946133741	2.77059111807268e-05	0.00025427360280555	3.001609737035
576	P0AFD6	-1.15314726330477	27.0807484662236	-9.03064111631145	2.82601816374794e-05	0.000257188990481108	2.98048526792225
577	P0AC84	-1.21803201428681	26.7467380711122	-9.0284538112694	2.83074335669019e-05	0.000257188990481108	2.97870339451465
578	P0AEE1	-1.0539853067606	28.4438920929832	-9.02684358085374	2.83422757860973e-05	0.000257188990481108	2.97739137586976
579	P24186	-1.4927826927338	25.772077296257	-9.01654804903536	2.8566192951132e-05	0.000258773198667854	2.96899743829198
580	P76187	-1.84647304014139	28.9295544255346	-9.04778968434723	2.87345162351782e-05	0.000259849202850878	2.96882330908975
582	P0AFD4	-1.5639803294446	26.9609632795053	-8.99309944514076	2.90836316079662e-05	0.000261349151177817	2.9498467039968
586	P0AE14	-1.76861021983101	24.9086410045097	-8.94752968752576	3.01196105735499e-05	0.000269585934229129	2.91249723065139
589	E7ETZ3;Q9BVC6	2.04339997891131	27.1275285130511	8.93915018656251	3.03145870095671e-05	0.000269766805079916	2.90561022906355
590	P09832	-1.35324039134659	25.5153693986072	-8.93727666943912	3.03583741656274e-05	0.000269766805079916	2.90406959729367
591	P0A7M6	-1.21497235234416	31.8440584730418	-8.93427110959755	3.04287674816848e-05	0.000269766805079916	2.90159744260714
592	P0AEN1	-1.38903847319925	26.2248704522216	-8.93343352302677	3.04484172749876e-05	0.000269766805079916	2.90090836855858
593	P0AF67	-1.14226790007232	26.7775872360829	-8.9280970081049	3.0573947175636e-05	0.000270114228329548	2.89651667539845
594	P12994	-1.45438607295839	28.2968696025114	-8.92738966449486	3.05906294809822e-05	0.000270114228329548	2.8959343846887
595	P77712	-2.15414889471066	24.2048356939395	-8.91421065262861	3.09033264943708e-05	0.000272031943062809	2.88507755606632
596	P0A8W2	-1.71932040951736	25.2714349528181	-8.91374518922912	3.0914435945172e-05	0.000272031943062809	2.88469383912291
598	P75867	-1.6813239247621	24.393205156258	-8.90531469120694	3.11164292754165e-05	0.000272715924489327	2.87774074934494
599	P32176	-1.11768007040666	28.2262319649653	-8.90411680665401	3.11452504802872e-05	0.000272715924489327	2.87675229834392
600	Q46919	-4.24433418221418	22.6066504729408	-8.89611847651459	3.13384611817556e-05	0.00027395038149718	2.87014923452795
601	P33224	-1.14311656976624	27.5991541925594	-8.89110100941186	3.14603519744496e-05	0.000274558312988333	2.86600425592026
602	P0A7T3	-1.04837356757885	31.4390009384638	-8.8783076130285	3.17735624681172e-05	0.000276831121503779	2.85542578616613
603	Q00765	1.60188740527785	26.2111121599086	8.87457344317484	3.18656422940077e-05	0.00027717295826214	2.85233547923818
604	P0AB14	-1.02695444937066	29.997142458174	-8.86557646982864	3.20887294500474e-05	0.000278651301267382	2.8448849078317
607	P08244	-1.61802849878795	25.2466764653121	-8.84994930057155	3.24803991167769e-05	0.000280658473422561	2.83192726083199
608	P17445	-1.09698773373729	27.2284561542476	-8.84261576944007	3.26660508289352e-05	0.000281798415456851	2.82583926232295
611	P46853	-1.02548733464211	27.1548264747867	-8.83083729971819	3.29667274350327e-05	0.000282995884446394	2.81605158314641
613	P0A877	-1.29729456802163	25.7339835923273	-8.81982397016886	3.32506858330799e-05	0.000284502197707184	2.80688891654913
614	P0ADX9	-3.01546110448263	21.5331855408297	-8.8147562764959	3.33822688105818e-05	0.000284869088688611	2.80266927761286
615	P31142	-1.20193197689717	28.8227110347379	-8.81399097926762	3.34021905707332e-05	0.000284869088688611	2.80203185669729
616	P0AEZ9	-1.05206760085891	27.9199410740375	-8.80767435323189	3.35671319827681e-05	0.000285811050729901	2.79676876767933
617	P31473	-1.36203984419225	26.0923160910421	-8.79556670329112	3.38858531023054e-05	0.000287726693487138	2.78667088807084
618	P69924	-1.35054059159031	29.2564805185639	-8.79496315123068	3.39018296615922e-05	0.000287726693487138	2.78616718883998
620	P36672	-1.16257216727907	27.6618033632436	-8.75678635016388	3.49298032488628e-05	0.000294981152966729	2.75424222191617
621	P0ACI0	-1.29054893233337	27.3647028702167	-8.75581272712815	3.49564734513903e-05	0.000294981152966729	2.75342638280544
622	P33218	-1.57492415063689	25.8164134280988	-8.7548977130263	3.49815590362832e-05	0.000294981152966729	2.75265957928809
623	P0A6B7	-1.21434498126958	28.8662563293048	-8.74211618425781	3.53340926504516e-05	0.000297412892256826	2.74194072499458
627	P75797;D9IX93	-1.47422896667375	25.2332706989232	-8.72453478302534	3.58255489041619e-05	0.000299689001598611	2.72717329383265
628	P0A8W5	-1.3357791487504	26.3641704512287	-8.71672400455704	3.60463433790167e-05	0.000301055845577934	2.72060398443825
631	Q57261	-1.99386483055659	23.9893109963387	-8.68778242782537	3.68778813377534e-05	0.000306536430454068	2.69621580996164
632	P0A7L0	-1.04019766870389	32.9779647873709	-8.68305711300512	3.70156816650466e-05	0.000307195016349952	2.69222693894168
636	P0A7Z4	-1.22835410920592	32.2635076883917	-8.66168591521007	3.7646173241833e-05	0.000310756441490656	2.6741618687398
638	P0AFM6	-1.41937640234958	28.3667925235151	-8.65850447282851	3.7741058766358e-05	0.000310756441490656	2.67146914674606
639	P0A6V8	-1.5527476918418	28.9401060080405	-8.65502610868077	3.78451072129732e-05	0.000311124745034553	2.66852409050196
641	P21151	-1.34706861778638	27.0223788785362	-8.64679050786673	3.80927451834407e-05	0.000312181950761166	2.6615469146199
643	P45469	-2.27307147266149	24.4989596030299	-8.63957424183175	3.83112283538692e-05	0.000312994381177639	2.65542837635078
635	E7EUT4;E7EUT5	4.58941138795787	24.0389173646405	8.77318389024147	3.84613108531671e-05	0.000313534207495376	2.67437530861801
644	P23917	-1.30425566807957	26.8880074708583	-8.63347923546763	3.84968597954284e-05	0.000313534207495376	2.65025693513476
645	P06129	-1.42054400903374	25.2417078203441	-8.62848442212527	3.86497362436285e-05	0.000313807688449966	2.64601651771375
647	P76316	-1.16979672786745	28.904396776842	-8.61391453206697	3.90995844843871e-05	0.000316668269770394	2.63363453203648
649	P0A9J0	-1.99538356789986	24.2377137250311	-8.60933093796677	3.92423167468921e-05	0.000316668269770394	2.62973533112406
655	P76506	-1.66404145813015	24.9555394318091	-8.55679060247944	4.09208713954824e-05	0.000327679344227946	2.58490589680897
656	P0A6J3	-2.14440997821861	23.7649342549428	-8.55136679216737	4.10986911253016e-05	0.000328601577671047	2.58026400144113
658	P15078	-1.25905333124664	29.0153712198445	-8.54079902543176	4.14476518461425e-05	0.000330384398074494	2.57121211769062
659	P23173	-1.42678774548794	25.2500216125967	-8.53820565376956	4.15337954640922e-05	0.000330568675582949	2.56898921278863
663	P75736	-3.16731933120326	24.8583793319941	-8.47679242230851	4.36336402759693e-05	0.000345136259657617	2.51617125100229
665	P67603	-1.55449618526714	26.5764282618431	-8.47101151768151	4.38373585674313e-05	0.00034547620526418	2.51118180565129
666	P26459	-1.11070879831102	27.4599917473085	-8.47008619367238	4.38700658327283e-05	0.00034547620526418	2.51038288449255
669	P76113	-1.2333797287297	29.6015896438694	-8.44470001454541	4.47781548995807e-05	0.000351063411731391	2.48843409009615
670	P0AFA2	-1.55616173920038	26.319184490121	-8.43142181900153	4.52615161112971e-05	0.000353979459429901	2.47693034725332
674	P60240	-1.23586511717899	27.3709954100444	-8.42221978530676	4.55999281040596e-05	0.000354854039919574	2.46894856312737
675	P69407	-1.82494197741139	27.0966679001043	-8.41771752609702	4.57665356732494e-05	0.000355622932749915	2.46504050158835
677	P62140;E7ETD8;C9J9S3;C9JP48	1.28958685090485	27.8575049579326	8.4102511038199	4.60443405218379e-05	0.000356724617484549	2.45855537517628
681	P39321	-1.7247183123064	24.455620176419	-8.39305507316046	4.6691381496407e-05	0.000359176278815983	2.44359987002939
682	P0A7E1	-1.1274057994454	27.5716493705342	-8.39094348261636	4.6771535811686e-05	0.000359176278815983	2.44176152694063
683	P0A784	-1.507038327388	26.4305880673339	-8.39094000473986	4.67716679563997e-05	0.000359176278815983	2.44175849877467
684	P0AG84	-1.07782501873016	30.9146701300442	-8.38491755297661	4.70011254069352e-05	0.000360410676548794	2.43651311213409
686	P0AEQ3	-1.11773724037766	28.6926915468242	-8.37435421590467	4.7406648427767e-05	0.000362460453358072	2.42730465089135
687	P09323	-1.06405163902321	28.4997918399423	-8.37157785338613	4.75138823587243e-05	0.000362751547265661	2.42488267840609
689	P09546	-1.23383516298943	26.1376013622303	-8.35788760962806	4.80466472797437e-05	0.000365533641703448	2.41292949599781
691	P0A7G6	-1.2843419815238	29.0151981718102	-8.35330158884537	4.82266110025252e-05	0.000365533641703448	2.40892147963799
694	P23930	-1.65402451231933	25.5979135733476	-8.34293202097925	4.86363258227217e-05	0.000367575690115527	2.39985165414075
695	P0A9T0	-1.19584130421775	29.5638544803071	-8.33031063232767	4.91402902602393e-05	0.000370707951481557	2.38879876755552
698	P0ADC6	-1.1067430135816	26.1645799398122	-8.32204860634249	4.94733591331335e-05	0.000371100658709721	2.38155545791758
699	P17115	-1.82787157421405	24.4501768453842	-8.3215089292311	4.94952031921164e-05	0.000371100658709721	2.3810821021455
701	P39099	-1.33148836655451	28.1115563677815	-8.31345163217052	4.98226213388583e-05	0.000371511490238627	2.3740117410288
702	P75863	-1.90218138489954	24.5871756019612	-8.31315328695555	4.98347915158099e-05	0.000371511490238627	2.37374982367815
703	P0AF20	-1.34574607077597	25.5409880544594	-8.31262666537668	4.98562817400918e-05	0.000371511490238627	2.37328748215448
704	P62620	-1.15431414410279	26.9285776077834	-8.31111125340473	4.99181802514446e-05	0.000371511490238627	2.37195689864648
710	P77316	-1.22056345177535	27.9221750679955	-8.28087192508103	5.11715343913654e-05	0.000378020701243255	2.34536081305446
711	P77756	-2.26099831665624	23.2925631832058	-8.27205171552664	5.15437325617483e-05	0.000379764904038015	2.33758711336935
713	P0A7D1	-1.85871159092759	25.154208205661	-8.25718263779284	5.21780759252092e-05	0.000383834513643369	2.32446567761311
715	P00960	-1.00075782922487	29.2679547475349	-8.25229101602384	5.23886719423717e-05	0.000384843955655097	2.32014444277112
717	P0A6J8	-1.33079031180316	27.7483096431219	-8.23259801344233	5.32461989346578e-05	0.000390050717056257	2.30272489606701
718	P0A6Y1	-1.71821716282907	28.1510276185642	-8.22067335496994	5.37731007303272e-05	0.000393361106458251	2.29215905380661
719	P23843	-1.04817330093975	27.9445492860561	-8.2156282939994	5.399777919019e-05	0.000394355989457505	2.28768482286544
720	P0A8Q0	-1.06816623040353	27.163908906764	-8.21424701565239	5.4059476915147e-05	0.000394355989457505	2.28645941020117
714	P24183	-5.73664292094728	23.2422475250844	-8.42772363741077	5.41699954522435e-05	0.000394613369648635	2.32322148529352
721	P0ACX3	-1.04636682979166	29.6220704611521	-8.19593409399452	5.488497753185e-05	0.00039908720742928	2.27019582599797
722	P0AFZ3	-1.68785911559752	25.4194743800724	-8.19454158044739	5.4948324467108e-05	0.00039908720742928	2.26895783978881
725	O15212;A2AB88	1.10342048737294	27.7594001146769	8.17554551796849	5.58207128161958e-05	0.0004035980746478	2.2520513265378
727	P07102	-1.16675359720233	28.7946253513622	-8.15167319434533	5.69391400155083e-05	0.000410792007402119	2.2307560842633
728	P0A8X0	-1.08706708086851	28.2234337619761	-8.12237069392683	5.83464636081462e-05	0.000420367035198801	2.20454220222451
729	P0A6I6	-2.21691727552579	24.2029143240134	-8.07784162773764	6.05603472881838e-05	0.000435718822395781	2.16454834829682
730	P30871	-1.61952722813023	25.9248534298292	-8.0722299259969	6.08459687467872e-05	0.00043717411791356	2.15949457917831
732	P0AB10	-1.95913499207051	24.600625209861	-8.06416628022246	6.12590351502604e-05	0.000438939398037043	2.15222729554453
733	P0A9S5	-1.04788366280498	29.014944825364	-8.06154915975535	6.13937739638509e-05	0.000439030502879428	2.14986728335484
734	P0A9R7	-2.25014560802565	24.8606363396716	-8.05979691738937	6.14841713578099e-05	0.000439030502879428	2.14828681082994
736	P76536	-1.4478241885371	26.1555433264493	-8.05742900122579	6.16065681828902e-05	0.000439030502879428	2.14615054389538
737	P21645	-1.32458940510908	27.4362675562026	-8.0556023574063	6.17011734017923e-05	0.000439108079365537	2.14450222498631
739	P77739	-1.16939937795274	29.1916227440864	-8.04041044545377	6.24943289553597e-05	0.000443262629501703	2.13078082895823
